,Unnamed: 0,선수명: ,등번호: ,생년월일: ,포지션: ,신장/체중: ,경력: ,입단 계약금: ,연봉: ,지명순위: ,입단년도: 
549,75155,왈론드,30.0,1976년 11월 07일,투수(좌투좌타),183cm/89kg,미국 캔자스대-LG,,,05 LG 자유선발,10두산
550,75156,마테오,56.0,1978년 02월 10일,외야수(우투우타),182cm/95kg,도미니카 트린튼대,,,,
551,75164,이윤호,38.0,1982년 11월 04일,내야수(우투우타),180cm/74kg,속초상고-한양대,,,,
552,75174,박가람,13.0,1986년 11월 07일,내야수(우투우타),176cm/72kg,(서부리틀)-영남중-성남고,,,,
553,75230,랜들,30.0,1977년 02월 15일,투수(우투우타),184cm/82kg,미국 루이스앤클락주립대,,,,
554,75236,이윤호,36.0,1986년 07월 10일,내야수(우투좌타),188cm/86kg,신흥초-충남중-대전고,,,,
555,75238,윤형관,38.0,1982년 04월 29일,외야수(좌투좌타),182cm/73kg,전주고-대불대,,,,
556,75244,이호성,83.0,1986년 08월 15일,내야수(우투우타),189cm/98kg,청구초-자양중-휘문고,,,,
557,75245,스미스,45.0,1969년 10월 21일,투수(우투우타),185cm/85kg,미국 인디애나주립대,,,,
558,75250,박정배,32.0,1982년 04월 01일,투수(우투우타),180cm/85kg,공주중동초-공주중-공주고-한양대-두산,,,05 두산 2차 6라운드 41순위,05두산
559,75253,김하람,66.0,1986년 09월 11일,내야수(우투우타),180cm/73kg,인창초-인창중-인창고,,,,
560,75255,김명제,27.0,1987년 01월 05일,투수(우투우타),187cm/95kg,학동초-휘문중-휘문고-(디지털대),,,05 두산 1차,
561,75258,금민철,58.0,1986년 11월 07일,투수(좌투좌타),181cm/87kg,부천북초-부천중-동산고-(한국디지털대)-두산-넥센,4500만원,15000만원,05 두산 2차 4라운드 26순위,05두산
562,75259,강관식,29.0,1981년 04월 12일,투수(좌투좌타),177cm/65kg,공주고-성균관대,,,,
563,75261,서동환,32.0,1986년 03월 27일,투수(우투우타),185cm/90kg,초량초-개성중-신일고-두산,,,05 두산 2차 1라운드 2순위,05두산
564,75266,윤승균,66.0,1983년 01월 07일,외야수(우투우타),184cm/79kg,수유초-신일중-신일고-홍익대,,,,
565,75268,조현근,11.0,1985년 11월 21일,투수(좌투좌타),184cm/74kg,본리초-경복중-대구상원고-두산-삼성-경찰,,,05 두산 2차 2라운드 10순위,05두산
566,75307,차화준,14.0,1986년 03월 20일,내야수(우투좌타),180cm/82kg,동천초-경주중-경주고-현대-우리-넥센-NC,,,05 현대 2차 1라운드 8순위,05현대
567,75321,손승락,1.0,1982년 03월 04일,투수(우투우타),187cm/99kg,내당초-경상중-대구고-영남대-현대-경찰-넥센,,,01 현대 2차 3라운드 25순위,05현대
568,75324,캘러웨이,33.0,1975년 05월 13일,투수(우투우타),185cm/90kg,미국 미시시피대,,,,
569,75326,김기남,84.0,1982년 07월 15일,(우투우타),185cm/86kg,석교초-세광중-세광고-원광대-현대-경찰-한화,,,,05현대
570,75333,서튼,70.0,1970년 05월 14일,(좌투좌타),180cm/79kg,미국 Illinois(대)-현대-KIA,,,05 현대 자유선발,05현대
571,75334,오재일,36.0,1986년 10월 29일,내야수(좌투좌타),187cm/95kg,인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,47000만원,05 현대 2차 3라운드 24순위,05현대
572,75340,전유수,31.0,1986년 11월 29일,투수(우투좌타),185cm/95kg,여고초-사직중-경남상고-현대-우리-히어로즈-경찰-넥센-SK,1500만원,10000만원,05 현대 2차 8라운드 58순위,05현대
573,75342,이보근,47.0,1986년 04월 30일,투수(우투우타),187cm/90kg,봉천초-강남중-서울고-(방송통신대)-현대-우리-히어로즈-넥센-키움,5000만원,20000만원,05 현대 2차 5라운드 39순위,05현대
574,75344,허준,28.0,1981년 07월 20일,포수(우투우타),182cm/97kg,미양초-청량중-덕수정보고-연세대-현대-우리-히어로즈-넥센-NC,,,01 현대 2차 6라운드 44순위,05현대
575,75347,오성민,11.0,1985년 11월 06일,투수(우투우타),181cm/84kg,구암초-마산중-김해고-현대-우리-SK-두산,,,05 현대 2차 4라운드 32순위,05현대
576,75349,김동현,49.0,1986년 12월 28일,투수(우투우타),184cm/96kg,포철공고,,,,
577,75356,이상우,56.0,1981년 08월 13일,투수(우투우타),cm/kg,광주제일고-인하대,,,,
578,75392,유덕형,66.0,1984년 05월 26일,내야수(우투우타),cm/kg,인창고-제주관광대,,,,
579,75404,유용목,40.0,1986년 06월 10일,내야수(우투우타),178cm/80kg,노암초-경포중-강릉고-삼성-KIA-경찰,,,05 삼성 2차 4라운드 29순위,08KIA
580,75414,박재민,14.0,1982년 02월 08일,내야수(우투우타),182cm/82kg,청주기공고-인하대,,,,
581,75419,김현중,117.0,1986년 08월 16일,내야수(우투우타),180cm/90kg,충암초-성남중-성남고,,,,
582,75421,오승환,21.0,1982년 07월 15일,투수(우투우타),178cm/93kg,도신초-우신중-경기고-단국대,18000만원,120000만원,05 삼성 2차 1라운드 5순위,05삼성
583,75424,곽동훈,37.0,1981년 07월 13일,투수(우투우타),178cm/83kg,감천초-대신중-부산공고-대불대,,,05 삼성 2차 5라운드 36순위,
584,75427,백준영,41.0,1982년 05월 18일,투수(좌투좌타),182cm/88kg,율하초-경상중-경북고-영남대,,,,
585,75429,바르가스,29.0,1977년 02월 22일,투수(우투우타),183cm/90kg,도미니카 인디오산타페고,,,,
586,75441,조영훈,79.0,1982년 11월 12일,(좌투좌타),185cm/90kg,영랑초-설악중-속초상고-건국대-삼성-경찰-삼성-KIA-NC,,,01 삼성 2차 2라운드 11순위,05삼성
587,75442,손승현,32.0,1982년 07월 08일,포수(우투우타),185cm/92kg,영랑초-설악중-속초상고-인하대,,,01 삼성 2차 6라운드 43순위,09넥센
588,75443,하리칼라,58.0,1971년 07월 15일,투수(우투우타),188cm/85kg,미국 플로리다 애틀랜틱대,,,,
589,75444,해크먼,44.0,1974년 10월 06일,투수(우투우타),194cm/89kg,미국 콜럼부스고,,,,
590,75458,강유삼,58.0,1981년 07월 25일,투수(우투우타),190cm/100kg,서원초-세광중-세광고-경희대,,,,
591,75461,김명규,0.0,1981년 03월 03일,내야수(우투우타),178cm/71kg,원주고-경희대,,,,
592,75462,최재현,15.0,1986년 03월 23일,외야수(좌투좌타),175cm/75kg,광주제일고,,,,
593,75464,박성훈,17.0,1982년 09월 19일,투수(좌투좌타),188cm/97kg,노암초-경포중-강릉고-한양대-삼성,,,01 삼성 2차 4라운드 27순위,05삼성
594,75465,박병일,65.0,1985년 06월 27일,투수(우투우타),177cm/83kg,상원고,,,,
595,75500,코야마,0.0,1970년 08월 28일,(우투우타),168cm/75kg,일본 템플대,,,,10삼성코치
596,75504,김진석,4.0,1986년 03월 29일,내야수(우투우타),177cm/67kg,부산상고,,,,
597,75523,최혁권,23.0,1985년 01월 16일,투수(좌투좌타),183cm/75kg,남정초-홍은중-경동고-(영남사이버대)-롯데-경찰,,,05 롯데 2차 3라운드 17순위,
598,75537,조정훈,37.0,1985년 05월 03일,투수(우투우타),189cm/104kg,양덕초-마산중-용마고-(영남사이버대),,,05 롯데 2차 1라운드 1순위,05롯데
599,75539,이재율,28.0,1986년 05월 28일,투수(우언우타),177cm/81kg,재송초(부산마린스리틀)-대천중-부산고-롯데-상무,,,05 롯데 1차,
600,75551,펠로우,51.0,1973년 08월 28일,외야수(우투우타),184cm/95kg,미국 아칸사스대,,,,
601,75553,문왕식,43.0,1982년 08월 11일,투수(좌투좌타),178cm/88kg,효천고-동의대,,,,
602,75554,이동훈,85.0,1981년 12월 25일,(우투우타),174cm/88kg,청구초-홍은중-한서고-동의대-롯데-상무-롯데,,,05 롯데 2차 7라운드 47순위,
603,75560,김범석,60.0,1982년 10월 04일,내야수(우투좌타),177cm/79kg,덕수정보고-대불대,,,,
604,75563,황준영,2.0,1982년 03월 11일,내야수(우투우타),178cm/83kg,감천초-대동중-경남고-경성대,,,,
605,75566,이원석,16.0,1986년 10월 21일,내야수(우투우타),182cm/82kg,학강초-광주동성중-광주동성고-(세민디지털대)-롯데-두산-상무-두산,13000만원,30000만원,05 롯데 2차 2라운드 9순위,05롯데
606,75567,윤현기,67.0,1985년 06월 26일,내야수(우투우타),175cm/70kg,한서고,,,,
607,75570,이종우,70.0,1982년 04월 27일,투수(우투우타),187cm/95kg,청원고-중앙대,,,,
608,75571,이준휘,51.0,1986년 10월 30일,투수(우투우타),184cm/83kg,부산고,,,,
609,75580,카토,80.0,1949년 12월 20일,(우투우타),175cm/78kg,일본 요시하라고,,,,
610,75608,최훈락,72.0,1982년 05월 12일,(좌투좌타),189cm/82kg,부천신흥초-부천중-부천고-단국대-KIA-경찰,,,05 KIA 2차 3라운드 22순위,05KIA
611,75612,송산,42.0,1982년 07월 02일,포수(우투우타),180cm/86kg,수영초-대천중-경남상고-단국대,,,01 해태 2차 5라운드 38순위,05KIA
612,75613,이기남,13.0,1981년 06월 04일,투수(좌투좌타),175cm/75kg,청원고-홍익대,,,,
613,75620,윤석민,24.0,1986년 07월 24일,투수(우투우타),185cm/90kg,구리초(구리리틀)-구리인창중-야탑고,,,05 KIA 2차 1라운드 6순위,05KIA
614,75635,이범석,4.0,1985년 12월 29일,투수(우투우타),180cm/74kg,온양온천초-온양중-청주기공고,,,05 KIA 2차 2라운드 14순위,05KIA
615,75640,백정훈,40.0,1982년 06월 24일,포수(우투우타),180cm/86kg,동성고-성균관대,,,,
616,75648,임성민,48.0,1982년 06월 18일,외야수(우투우타),186cm/85kg,마산상고-경성대,,,,
617,75653,블랭크,53.0,1976년 04월 05일,투수(좌투좌타),187cm/85kg,미국 텍사스 A&M대,,,,
618,75659,그레이싱어,59.0,1975년 07월 29일,투수(우투우타),190cm/90kg,미국 버지니아대,,,,
619,75662,김정수,43.0,1986년 03월 15일,내야수(좌투좌타),187cm/95kg,수유초-신일중-청원고,,,,
620,75663,차정민,17.0,1982년 11월 23일,투수(우언우타),181cm/82kg,명성초-부산중-부산상고-동아대-KIA-경찰,,,01 해태 2차 10라운드 79순위,05KIA
621,75668,곽정철,96.0,1986년 03월 14일,(우투우타),186cm/97kg,송정동초-무등중-광주제일고-KIA,,,05 KIA 1차,05KIA
622,75705,백승룡,74.0,1982년 08월 16일,(우투우타),180cm/83kg,사직초(부산극동리틀)-사직중-경남상고-경성대-한화-넥센,,,01 한화 2차 5라운드 37순위,05한화
623,75706,전현태,30.0,1986년 07월 09일,내야수(우투좌타),184cm/90kg,서울이수초-대치중-부산고-한화-경찰-한화,,,05 한화 2차 2라운드 12순위,05한화
624,75728,윤현민,28.0,1985년 04월 15일,외야수(우투양타),184cm/82kg,청원고,,,,
625,75730,윤근영,15.0,1986년 05월 07일,투수(좌투좌타),185cm/89kg,대전유천초-한밭중-대전고-한화,,,05 한화 1차,05한화
626,75734,스미스,34.0,1970년 05월 07일,외야수(우투우타),188cm/100kg,미국 USC대,,,,
627,75736,오재필,8.0,1982년 07월 27일,외야수(우투우타),181cm/83kg,중동초-공주중-공주고-한양대-한화,,,01 한화 2차 12라운드 93순위,05한화
628,75739,김동영,36.0,1985년 04월 02일,외야수(우투좌타),180cm/78kg,수영초-대동중-부산상고,,,05 한화 2차 4라운드 28순위,
629,75750,양훈,51.0,1986년 05월 29일,투수(우투우타),192cm/103kg,영랑초-설악중-속초상고-(영남사이버대)-한화-경찰-한화,,,05 한화 2차 1라운드 4순위,05한화
630,75757,조태훈,57.0,1982년 10월 12일,투수(우투우타),183cm/80kg,배재고-연세대,,,,
631,75762,정희상,43.0,1982년 08월 13일,외야수(우투좌타),183cm/85kg,청구초-충암중-중앙고-단국대-한화-상무,,,05 한화 육성선수,
632,75763,서민욱,45.0,1982년 01월 09일,투수(우언우타),187cm/90kg,백산초-양천중-청주기공고-동아대,,,,
633,75764,문형천,64.0,1982년 10월 12일,투수(우투우타),186cm/78kg,유신고-중앙대,,,,
634,75799,조성민,86.0,1973년 04월 05일,(우투우타),194cm/110kg,둔촌초-신일중-신일고-고려대-한화,,,,
635,75804,원태진,4.0,1985년 05월 18일,내야수(우투우타),182cm/80kg,경기고,,,,
636,75808,정근우,8.0,1982년 10월 02일,내야수(우투우타),172cm/80kg,성북초(부산동래마린스리틀)-부산동성중-부산고-고려대-SK-한화,14000만원,35000만원,05 SK 2차 1라운드 7순위,05SK
637,75819,최준원,19.0,1982년 05월 17일,투수(좌투좌타),180cm/75kg,유신고-동국대,,,,
638,75828,크루즈,28.0,1972년 09월 13일,투수(우투우타),184cm/84kg,도미니카 리세오고,,,,
639,75830,차바치,31.0,1977년 09월 05일,투수(우투우타),188cm/99kg,미국 쿠츠타운대,,,,
640,75831,산체스,31.0,1974년 10월 11일,투수(좌투좌타),179cm/80kg,도미니카 니자오반니고,,,,
641,75832,김동규,14.0,1986년 06월 15일,내야수(우투좌타),180cm/78kg,장충고,,,,
642,75843,권덕준,65.0,1987년 01월 20일,투수(우투우타),177cm/75kg,가동초-경포중-한서고,,,,
643,75847,최정,14.0,1987년 02월 28일,내야수(우투우타),180cm/90kg,대일초-평촌중-유신고,30000만원,120000만원,05 SK 1차,05SK
644,75848,장찬,48.0,1985년 06월 12일,투수(우투우타),183cm/75kg,경북고,,,,
645,75852,김선규,52.0,1986년 04월 20일,투수(우언우타),185cm/94kg,순천북초-이수중-효천고-SK-LG,,,05 SK 2차 4라운드 31순위,05SK
646,75853,전준호,13.0,1986년 07월 23일,투수(우투우타),183cm/73kg,진흥고,,,05 SK 2차 7라운드 51순위,05SK
647,75859,김태환,59.0,1985년 03월 30일,투수(우투우타),182cm/79kg,청원고,,,,
648,75861,홍성수,61.0,1982년 02월 05일,투수(우투우타),186cm/83kg,서울고-탐라대,,,,
649,75867,김진성,55.0,1985년 03월 07일,투수(우투우타),186cm/92kg,인헌초-성남중-성남서고-SK,,16000만원,04 SK 2차 6라운드 42순위,05SK
650,76100,이병규,16.0,1983년 10월 09일,외야수(좌투좌타),178cm/90kg,율하초-경상중-경북고-한양대-LG,,5000만원,06 LG 육성선수,06LG
651,76118,원종현,46.0,1987년 07월 31일,투수(우언우타),182cm/83kg,군산중앙초-군산중-군산상고-LG-경찰,11000만원,26000만원,06 LG 2차 2라운드 11순위,06LG
652,76119,김기표,49.0,1983년 04월 25일,투수(우언우타),185cm/84kg,길동초-경원중-경기고-경성대-LG,,,06 LG 1차,06LG
653,76120,베로커,20.0,1977년 08월 06일,투수(우투우타),193cm/110kg,미국 루이스클락주립대,,,,
654,76140,신창호,44.0,1987년 03월 18일,투수(우투우타),180cm/97kg,남정초-중앙중-경동고-LG,,,06 LG 2차 1라운드 3순위,06LG
655,76146,윤동건,54.0,1987년 03월 04일,투수(우투우타),178cm/85kg,영랑초-설악중-속초상고,,,06 LG 2차 3라운드 19순위,
656,76154,텔레마코,54.0,1974년 01월 19일,투수(우투우타),184cm/100kg,도미니카 라노마나고,,,,
657,76156,아이바,56.0,1972년 05월 04일,투수(우투우타),183cm/88kg,도미니카 바니고,,,,
658,76158,최승준,,1988년 01월 11일,내야수(우투우타),188cm/88kg,인천서림초-동산중-동산고-LG-SK,5000만원,4000만원,06 LG 2차 7라운드 51순위,06LG
659,76164,박영주,64.0,1987년 08월 26일,투수(우투우타),186cm/91kg,신곡초-경원중-휘문고,,,,
660,76165,김영롱,54.0,1988년 02월 10일,투수(좌투좌타),192cm/92kg,숭의초-상인천중-인천고,,,06 LG 2차 5라운드 35순위,
661,76168,민경재,68.0,1983년 04월 14일,투수(우투우타),181cm/79kg,경남고-단국대,,,,
662,76169,김회권,63.0,1986년 04월 10일,투수(우언우타),177cm/76kg,온양온천초-온양중-북일고-(영남사이버대)-LG-한화,,,,
663,76199,카라이어,99.0,1977년 12월 21일,투수(우투좌타),188cm/93kg,미국 벨뷰고,,,,
664,76220,홍병오,20.0,1985년 03월 08일,투수(우투우타),178cm/76kg,서울고-송원대,,,,
665,76225,김건국,42.0,1988년 02월 02일,투수(우투우타),179cm/85kg,한서초(서부리틀)-청량중-덕수정보고-두산-KT,13000만원,5400만원,06 두산 2차 1라운드 6순위,06두산
666,76231,이승엽,10.0,1982년 11월 28일,내야수(우투좌타),184cm/90kg,대저초-동성중-부산고-중앙대,,,,
667,76232,양의지,25.0,1987년 06월 05일,포수(우투우타),179cm/85kg,송정동초-무등중-진흥고-두산-경찰-두산,3000만원,200000만원,06 두산 2차 8라운드 59순위,06두산
668,76234,유상우,34.0,1987년 10월 15일,내야수(우투우타),175cm/70kg,효천고,,,,
669,76235,박진원,56.0,1987년 03월 17일,외야수(좌투좌타),178cm/70kg,수유초-신일중-신일고-두산,,,,
670,76240,정재훈,40.0,1981년 05월 06일,투수(우투우타),180cm/80kg,중대초-배명중-배명고-단국대,,,,
671,76249,민병헌,3.0,1987년 03월 10일,외야수(우투우타),178cm/87kg,화곡초-잠신중-덕수고-두산-경찰-두산,12000만원,125000만원,06 두산 2차 2라운드 14순위,06두산
672,76253,송영찬,53.0,1988년 02월 03일,내야수(우투좌타),175cm/77kg,경북고,,,,
673,76257,박성남,57.0,1987년 12월 20일,투수(우투우타),185cm/89kg,동성고,,,,
674,76262,원용묵,43.0,1986년 06월 25일,투수(좌투좌타),187cm/96kg,강남초-성남중-청원고-(대불대)-두산-상무-두산,,,05 두산 육성선수,06두산
675,76267,최주환,53.0,1988년 02월 28일,내야수(우투좌타),178cm/73kg,학강초-광주동성중-광주동성고-두산-상무,6000만원,27000만원,06 두산 2차 6라운드 46순위,06두산
676,76290,김현수,22.0,1988년 01월 12일,외야수(우투좌타),188cm/100kg,쌍문초-신일중-신일고-두산,,130000만원,06 두산 육성선수,06두산
